PreTrainingPAS4_loop.thisRepN,PreTrainingPAS4_loop.thisTrialN,PreTrainingPAS4_loop.thisN,PreTrainingPAS4_loop.thisIndex,PreTrainingPAS1_loop.thisRepN,PreTrainingPAS1_loop.thisTrialN,PreTrainingPAS1_loop.thisN,PreTrainingPAS1_loop.thisIndex,RepeatCV_loop.thisRepN,RepeatCV_loop.thisTrialN,RepeatCV_loop.thisN,RepeatCV_loop.thisIndex,TrainingCV_loop.thisRepN,TrainingCV_loop.thisTrialN,TrainingCV_loop.thisN,TrainingCV_loop.thisIndex,TrainingCAL_loop.thisRepN,TrainingCAL_loop.thisTrialN,TrainingCAL_loop.thisN,TrainingCAL_loop.thisIndex,blocks_loop.thisRepN,blocks_loop.thisTrialN,blocks_loop.thisN,blocks_loop.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,TrainingPAS1_loop.thisRepN,TrainingPAS1_loop.thisTrialN,TrainingPAS1_loop.thisN,TrainingPAS1_loop.thisIndex,spacebarWelcome0.started,spacebarWelcome0.keys,spacebarWelcome0.rt,spacebarWelcome1.started,gaborWelcome1.started,maskWelcome1.started,textMaskWelcome1.started,spacebarWelcome1.keys,spacebarWelcome1.rt,spacebarWelcome2.started,spacebarWelcome2.keys,spacebarWelcome2.rt,textInst_PreTrainingPAS4.started,spacebarPreTrainingPAS4.started,spacebarPreTrainingPAS4.keys,spacebarPreTrainingPAS4.rt,textPreTrainingPAS1.started,spacebarPreTrainingPAS1.started,spacebarPreTrainingPAS1.keys,spacebarPreTrainingPAS1.rt,textQUEST0.started,spacebarQUEST0.started,spacebarQUEST0.keys,spacebarQUEST0.rt,spacebar0.started,spacebar0.keys,spacebar0.rt,spacebar1.started,spacebar1.keys,spacebar1.rt,textInstructions2.started,spacebar2.started,Gabor1Inst2.started,Gabor2Inst2.started,Gabor3Inst2.started,Gabor4Inst2.started,spacebar2.keys,spacebar2.rt,textInstructionsPAS.started,spacebarInstPAS.started,spacebarInstPAS.keys,spacebarInstPAS.rt,textInstructions3.started,spacebar3.started,spacebar3.keys,spacebar3.rt,WMresp_CV,WMresp_CV_acc,oriMemo_CV,gyre_CV,oriTest_CV,feedbackText.started,sliderCV.started,PAStextCV.started,PASkeyCV.started,sliderCV.response,sliderCV.rt,PASkeyCV.keys,PASkeyCV.corr,PASkeyCV.rt,TextInstructionsCAL.started,spacebarCAL.started,spacebarCAL.keys,spacebarCAL.rt,contrast,WMresp_CAL,WMresp_CAL_acc,oriMemo_CAL,gyre_CAL,oriTest_CAL,cue_CAL,sliderCAL.started,PAStextCAL.started,PASkeyCAL.started,sliderCAL.response,sliderCAL.rt,PASkeyCAL.keys,PASkeyCAL.corr,PASkeyCAL.rt,propUnseen_CAL,textStart.started,spacebar4.started,spacebar4.keys,spacebar4.rt,three.started,three.stopped,two.started,two.stopped,one.started,one.stopped,blank_countdown.started,blank_countdown.stopped,WMresp,WMresp_acc,oriMemo,gyre,oriTest,cue,slider.started,textPAS_firstGabor.started,PASkey.started,slider.response,slider.rt,PASkey.keys,PASkey.corr,PASkey.rt,spacebarContinue.started,textBreak.started,spacebarContinue.keys,spacebarContinue.rt,spacebar_reminder.keys,spacebar_TrainingPAS1.keys,spacebar_endpractice.keys,spacebar_reminder.started,textReminder.started,spacebar_reminder.rt,textInst_TrainingPAS1.started,spacebar_TrainingPAS1.started,spacebar_TrainingPAS1.rt,textend_practicePAS1.started,spacebar_endpractice.started,spacebar_endpractice.rt,textThanks.started,buttonURL.started,buttonURL.numClicks,buttonURL.timesOn,buttonURL.timesOff,laboratory,participant,session,date,expName,psychopyVersion,frameRate
,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,2611.921301,2612.621336,2612.921355,2613.621385,2613.9214,2614.62145,2614.62145,2614.946452,right,1,70,30,100,2,2620.721774,2620.721774,2620.721774,None,None,4,0,0.0619483,,,,,,,None,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,160,30,190,1,2626.555413,2626.555413,2626.555413,None,None,1,1,0.0603099,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,100,30,130,1,2632.71407,2632.71407,2632.71407,None,None,1,1,0.0695453,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,100,30,130,1,2639.914456,2639.914456,2639.914456,None,None,2,0,0.0371291,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,70,-30,40,1,2646.248128,2646.248128,2646.248128,None,None,2,0,0.0794495,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,10,30,40,1,2651.615082,2651.615082,2651.615082,None,None,1,1,0.072587,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,10,-30,-20,1,2657.907072,2657.907072,2657.907072,None,None,2,0,0.0526026,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,6,0,6,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,40,-30,10,2,2664.490765,2664.490765,2664.490765,None,None,2,0,0.0528803,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,6,0,6,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,70,30,100,0,2674.774637,2674.774637,2674.774637,None,None,1,1,0.1288737,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,6,0,6,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,10,-30,-20,0,2680.733295,2680.733295,2680.733295,None,None,1,1,0.0663487,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,6,0,6,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,10,30,40,0,2686.366927,2686.366927,2686.366927,None,None,1,1,0.0406558,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,6,0,6,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,0,2691.767186,2691.767186,2691.767186,None,None,1,1,0.064426,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,6,0,6,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,160,30,190,1,2697.542513,2697.542513,2697.542513,None,None,1,1,0.0490966,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,6,0,6,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,10,-30,-20,1,2703.067802,2703.067802,2703.067802,None,None,1,1,0.0357111,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,6,0,6,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,100,30,130,1,2709.118131,2709.118131,2709.118131,None,None,1,1,0.1693315,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,6,0,6,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,130,-30,100,1,2714.901767,2714.901767,2714.901767,None,None,1,1,0.0657866,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,6,0,6,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,100,30,130,1,2720.752079,2720.752079,2720.752079,None,None,1,1,0.0394719,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,6,0,6,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,10,-30,-20,1,2726.585719,2726.585719,2726.585719,None,None,1,1,0.0137143,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,6,0,6,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,40,-30,10,0,2732.952722,2732.952722,2732.952722,None,None,1,1,0.046719,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,6,0,6,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,100,30,130,0,2738.7697,2738.7697,2738.7697,None,None,1,1,0.0457035,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,6,0,6,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,40,30,70,1,2744.73668,2744.73668,2744.73668,None,None,2,0,0.0307967,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,6,0,6,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,70,30,100,1,2750.59531,2750.59531,2750.59531,None,None,2,0,0.0680796,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,6,0,6,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,70,30,100,0,2757.437354,2757.437354,2757.437354,None,None,1,1,0.0340522,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,6,0,6,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,70,-30,40,1,2763.42934,2763.42934,2763.42934,None,None,2,0,0.0340106,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2763.487661,2763.487661,space,0.8077971,None,space,,,,,2764.312721,2764.312721,0.5026835,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,2777.480083,2778.180114,2778.471808,2779.171827,2779.471844,2780.171881,2780.171881,2780.496893,right,1,100,30,130,1,2785.888866,2785.888866,2785.888866,None,None,2,0,0.0464761,,,,,,,space,,,,,,,2776.071697,2776.071697,1.3918724,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,10,30,40,2,2791.922508,2791.922508,2791.922508,None,None,4,0,0.0688106,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,160,30,190,1,2798.056169,2798.056169,2798.056169,None,None,2,0,0.0471362,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,70,30,100,1,2803.839812,2803.839812,2803.839812,None,None,2,0,0.0316178,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,70,-30,40,2,2810.731825,2810.731825,2810.731825,None,None,4,0,0.0835784,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,160,-30,130,1,2816.673823,2816.673823,2816.673823,None,None,1,1,0.0695644,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,160,30,190,1,2822.707482,2822.707482,2822.707482,None,None,1,1,0.0437792,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,7,0,7,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,100,30,130,1,2828.457797,2828.457797,2828.457797,None,None,1,1,0.0454351,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,7,0,7,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,130,30,160,1,2834.291427,2834.291427,2834.291427,None,None,2,0,0.0278364,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,7,0,7,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,130,30,160,1,2840.166735,2840.166735,2840.166735,None,None,2,0,0.0565029,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,7,0,7,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,70,30,100,1,2846.733753,2846.733753,2846.733753,None,None,2,0,0.033663,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,7,0,7,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,100,-30,70,1,2855.584201,2855.584201,2855.584201,None,None,1,1,0.0310543,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,7,0,7,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,100,-30,70,1,2862.292909,2862.292909,2862.292909,None,None,1,1,0.0342676,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,7,0,7,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,70,-30,40,1,2869.74331,2869.74331,2869.74331,None,None,1,1,0.0958221,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,7,0,7,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,160,30,190,1,2875.801952,2875.801952,2875.801952,None,None,2,0,0.029235,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,7,0,7,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,40,-30,10,1,2881.64391,2881.64391,2881.64391,None,None,2,0,0.0592456,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,7,0,7,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,40,30,70,1,2888.477649,2888.477649,2888.477649,None,None,1,1,0.0415625,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,7,0,7,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,160,30,190,1,2894.052922,2894.052922,2894.052922,None,None,1,1,0.0662615,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,7,0,7,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,10,-30,-20,0,2900.336619,2900.336619,2900.336619,None,None,1,1,0.0705195,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,7,0,7,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,70,-30,40,1,2906.253573,2906.253573,2906.253573,None,None,2,0,0.0736022,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,7,0,7,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.035,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,100,30,130,1,2912.062213,2912.062213,2912.062213,None,None,1,1,0.4809476,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
,,,,,,,,,,,,,,,,,,,,7,0,7,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,100,30,130,0,2918.245872,2918.245872,2918.245872,None,None,1,1,0.0653261,,,,,,,,,,,,,,,,,,,,,,10,P1,2,2024-09-27_12h41.39.153,uWM_experiment,2022.2.3,119.9239203
